transaction_id,customer_id,customer_segment,account_age_days,prior_successful_payments,payment_method,transaction_amount,original_failure_at,failure_reason,retry_attempt_number,retry_window_minutes,retry_window_bucket,retry_at,hour_of_day,time_of_day_bucket,retry_success
T0008882,C00902,returning,403,11,debit_card,135.63,2025-04-25T08:50:46,processing_error,1,1,immediate,2025-04-25T08:51:46,8,morning,1
T0008883,C02730,returning,538,6,credit_card,37.06,2025-01-22T18:30:16,incorrect_cvv,3,8,short,2025-01-22T18:38:16,18,evening,1
T0008884,C02577,new,83,0,paypal,65.25,2025-01-19T14:06:17,incorrect_cvv,1,2,immediate,2025-01-19T14:08:17,14,afternoon,1
T0008885,C00956,new,11,0,bank_transfer,23.36,2025-03-09T13:17:40,bank_decline_generic,1,4278,long,2025-03-12T12:35:40,13,afternoon,0
T0008886,C02644,loyal,881,107,paypal,42.06,2025-01-18T03:06:11,bank_decline_generic,2,289,medium,2025-01-18T07:55:11,3,night,0
T0008887,C03053,new,45,0,credit_card,44.32,2025-01-25T16:37:24,processing_error,1,4,immediate,2025-01-25T16:41:24,16,afternoon,1
T0008888,C03167,loyal,2734,83,bank_transfer,65.78,2025-05-28T07:56:58,bank_decline_generic,1,2,immediate,2025-05-28T07:58:58,7,morning,0
T0008889,C01121,loyal,2695,118,debit_card,19.73,2025-05-28T13:27:33,incorrect_cvv,2,5222,long,2025-06-01T04:29:33,13,afternoon,0
T0008890,C00984,loyal,2552,101,credit_card,65.13,2025-01-30T06:59:55,expired_card,2,5,short,2025-01-30T07:04:55,6,morning,0
T0008891,C01206,new,60,2,digital_wallet,77.26,2025-03-16T22:57:01,bank_decline_generic,2,50,short,2025-03-16T23:47:01,22,evening,0
T0008892,C00514,loyal,869,122,bank_transfer,100.11,2025-01-09T14:27:15,incorrect_cvv,1,1,immediate,2025-01-09T14:28:15,14,afternoon,0
T0008893,C02497,returning,104,12,credit_card,61.77,2025-03-01T14:07:18,expired_card,1,1710,long,2025-03-02T18:37:18,14,afternoon,0
T0008894,C01004,loyal,2785,119,debit_card,30.66,2025-03-25T15:51:29,expired_card,2,9537,long,2025-04-01T06:48:29,15,afternoon,0
T0008895,C03024,loyal,789,106,bank_transfer,31.95,2025-04-29T17:33:00,processing_error,1,2,immediate,2025-04-29T17:35:00,17,afternoon,1
T0008896,C00428,returning,376,10,upi,51.75,2025-04-15T10:47:36,network_error,1,21,short,2025-04-15T11:08:36,10,morning,1
T0008897,C03812,returning,271,12,debit_card,57.26,2025-02-02T20:51:49,expired_card,1,7,short,2025-02-02T20:58:49,20,evening,0
T0008898,C02026,returning,288,17,credit_card,30.8,2025-01-29T17:12:38,network_error,1,19,short,2025-01-29T17:31:38,17,afternoon,1
T0008899,C01817,loyal,1417,166,credit_card,136.4,2025-05-15T08:34:20,incorrect_cvv,2,25,short,2025-05-15T08:59:20,8,morning,0
T0008900,C01216,new,11,1,credit_card,25.92,2025-06-20T10:02:01,insufficient_funds,3,2,immediate,2025-06-20T10:04:01,10,morning,0
T0008901,C01858,new,9,2,credit_card,28.79,2025-03-08T17:43:45,fraud_suspected,2,364,medium,2025-03-08T23:47:45,17,afternoon,0
T0008902,C03355,returning,134,6,debit_card,91.89,2025-06-18T14:18:49,bank_decline_generic,1,369,medium,2025-06-18T20:27:49,14,afternoon,1
T0008903,C03079,returning,498,5,paypal,37.58,2025-01-14T10:35:48,incorrect_cvv,1,3,immediate,2025-01-14T10:38:48,10,morning,0
T0008904,C03558,loyal,1936,174,digital_wallet,45.19,2025-06-29T15:25:22,insufficient_funds,2,34,short,2025-06-29T15:59:22,15,afternoon,1
T0008905,C01504,new,44,0,paypal,83.92,2025-01-23T14:54:38,insufficient_funds,1,10,short,2025-01-23T15:04:38,14,afternoon,0
T0008906,C00778,loyal,2849,126,paypal,20.14,2025-01-07T19:53:58,network_error,1,951,medium,2025-01-08T11:44:58,19,evening,1
T0008907,C03083,loyal,863,87,upi,97.61,2025-02-03T18:57:23,network_error,1,5,immediate,2025-02-03T19:02:23,18,evening,1
T0008908,C03326,loyal,2362,96,debit_card,61.6,2025-04-15T12:50:54,insufficient_funds,2,903,medium,2025-04-16T03:53:54,12,afternoon,0
T0008909,C02907,loyal,2467,134,debit_card,39.21,2025-04-30T10:40:55,expired_card,2,168,medium,2025-04-30T13:28:55,10,morning,0
T0008910,C03645,loyal,2199,139,credit_card,57.97,2025-06-16T19:41:11,insufficient_funds,1,49,short,2025-06-16T20:30:11,19,evening,1
T0008911,C01673,new,8,2,paypal,67.72,2025-05-19T23:00:23,fraud_suspected,2,107,medium,2025-05-20T00:47:23,23,evening,0
T0008912,C00390,returning,192,13,bank_transfer,77.85,2025-02-24T11:17:39,insufficient_funds,1,57,short,2025-02-24T12:14:39,11,morning,0
T0008913,C01963,returning,541,18,paypal,34.58,2025-01-30T19:24:21,processing_error,1,3,immediate,2025-01-30T19:27:21,19,evening,1
T0008914,C02099,loyal,2572,81,debit_card,64.39,2025-05-02T18:12:51,insufficient_funds,2,15,short,2025-05-02T18:27:51,18,evening,0
T0008915,C02759,returning,546,4,digital_wallet,22.98,2025-03-04T22:51:49,card_not_activated,3,3,immediate,2025-03-04T22:54:49,22,evening,0
T0008916,C00073,returning,165,3,debit_card,29.21,2025-06-04T11:04:04,expired_card,1,3,immediate,2025-06-04T11:07:04,11,morning,0
T0008917,C01825,returning,560,5,credit_card,95.84,2025-01-20T22:23:03,incorrect_cvv,1,4,immediate,2025-01-20T22:27:03,22,evening,1
T0008918,C01424,returning,426,7,bank_transfer,27.56,2025-06-22T12:42:41,card_not_activated,1,1,immediate,2025-06-22T12:43:41,12,afternoon,0
T0008919,C00581,returning,358,14,debit_card,236.84,2025-02-12T13:03:04,processing_error,2,12,short,2025-02-12T13:15:04,13,afternoon,1
T0008920,C01733,new,84,1,debit_card,43.38,2025-03-03T02:41:37,incorrect_cvv,1,4,immediate,2025-03-03T02:45:37,2,night,1
T0008921,C02484,new,71,1,upi,83.64,2025-04-01T10:55:12,processing_error,1,2,immediate,2025-04-01T10:57:12,10,morning,1
T0008922,C01475,new,2,0,paypal,41.89,2025-06-16T04:41:37,incorrect_cvv,2,2100,long,2025-06-17T15:41:37,4,night,1
T0008923,C03788,new,85,1,debit_card,13.86,2025-01-24T14:23:54,incorrect_cvv,2,3,immediate,2025-01-24T14:26:54,14,afternoon,0
T0008924,C03487,loyal,2581,158,digital_wallet,54.92,2025-06-07T12:01:16,insufficient_funds,2,4,immediate,2025-06-07T12:05:16,12,afternoon,0
T0008925,C01041,new,66,1,debit_card,23.15,2025-02-06T11:43:41,incorrect_cvv,3,2,immediate,2025-02-06T11:45:41,11,morning,0
T0008926,C01033,loyal,2853,38,bank_transfer,66.07,2025-06-19T13:30:47,bank_decline_generic,1,11,short,2025-06-19T13:41:47,13,afternoon,1
T0008927,C01437,returning,437,20,debit_card,23.96,2025-04-19T14:01:30,insufficient_funds,1,7100,long,2025-04-24T12:21:30,14,afternoon,0
T0008928,C02826,loyal,1828,92,debit_card,37.02,2025-06-13T16:24:43,insufficient_funds,1,8936,long,2025-06-19T21:20:43,16,afternoon,1
T0008929,C01993,new,32,0,credit_card,141.73,2025-03-23T14:29:17,incorrect_cvv,2,1,immediate,2025-03-23T14:30:17,14,afternoon,1
T0008930,C01053,returning,638,3,paypal,67.97,2025-02-18T16:28:27,network_error,1,4,immediate,2025-02-18T16:32:27,16,afternoon,1
T0008931,C00247,returning,265,8,credit_card,178.96,2025-02-20T06:20:56,processing_error,1,3132,long,2025-02-22T10:32:56,6,morning,0
T0008932,C00301,new,35,2,paypal,17.04,2025-03-22T21:39:19,incorrect_cvv,2,6,short,2025-03-22T21:45:19,21,evening,1
T0008933,C03458,loyal,2720,85,paypal,112.48,2025-02-12T18:55:57,bank_decline_generic,1,117,medium,2025-02-12T20:52:57,18,evening,0
T0008934,C02273,returning,538,10,credit_card,60.8,2025-03-06T14:21:54,network_error,1,355,medium,2025-03-06T20:16:54,14,afternoon,0
T0008935,C02123,returning,504,20,credit_card,47.08,2025-04-10T16:32:29,insufficient_funds,1,36,short,2025-04-10T17:08:29,16,afternoon,0
T0008936,C00513,returning,129,8,debit_card,35.05,2025-01-16T13:20:18,expired_card,2,133,medium,2025-01-16T15:33:18,13,afternoon,0
T0008937,C03005,loyal,2019,156,credit_card,42.33,2025-05-09T09:53:45,incorrect_cvv,3,1,immediate,2025-05-09T09:54:45,9,morning,1
T0008938,C00045,new,70,0,debit_card,33.92,2025-06-01T22:23:21,bank_decline_generic,2,7,short,2025-06-01T22:30:21,22,evening,0
T0008939,C00457,returning,387,12,debit_card,10.2,2025-06-14T20:24:22,bank_decline_generic,2,9428,long,2025-06-21T09:32:22,20,evening,1
T0008940,C03863,loyal,2075,182,paypal,31.4,2025-01-11T22:29:24,insufficient_funds,1,22,short,2025-01-11T22:51:24,22,evening,1
T0008941,C01672,returning,341,3,credit_card,61.92,2025-02-15T08:00:57,bank_decline_generic,1,18,short,2025-02-15T08:18:57,8,morning,1
T0008942,C01552,returning,110,18,digital_wallet,44.17,2025-02-26T10:39:38,fraud_suspected,1,4,immediate,2025-02-26T10:43:38,10,morning,0
T0008943,C02665,new,27,1,bank_transfer,89.19,2025-04-29T11:12:49,insufficient_funds,1,213,medium,2025-04-29T14:45:49,11,morning,0
T0008944,C03764,new,37,2,credit_card,31.0,2025-03-01T10:38:24,card_not_activated,3,203,medium,2025-03-01T14:01:24,10,morning,0
T0008945,C01656,returning,528,14,debit_card,32.64,2025-05-22T12:27:11,incorrect_cvv,1,14,short,2025-05-22T12:41:11,12,afternoon,1
T0008946,C02114,loyal,769,141,paypal,42.95,2025-06-25T04:13:42,insufficient_funds,3,3,immediate,2025-06-25T04:16:42,4,night,0
T0008947,C02278,loyal,2456,102,bank_transfer,25.1,2025-04-16T14:20:12,insufficient_funds,2,3,immediate,2025-04-16T14:23:12,14,afternoon,0
T0008948,C03311,loyal,2717,161,debit_card,26.77,2025-05-21T17:24:02,insufficient_funds,2,8681,long,2025-05-27T18:05:02,17,afternoon,1
T0008949,C02678,returning,469,6,credit_card,17.04,2025-04-25T06:06:13,insufficient_funds,3,87,medium,2025-04-25T07:33:13,6,morning,0
T0008950,C02921,loyal,1598,21,credit_card,27.82,2025-06-06T20:40:24,insufficient_funds,2,3,immediate,2025-06-06T20:43:24,20,evening,0
T0008951,C03652,loyal,848,179,credit_card,38.26,2025-02-04T00:31:31,network_error,2,2,immediate,2025-02-04T00:33:31,0,night,0
T0008952,C01607,returning,232,15,credit_card,62.49,2025-05-01T04:34:07,fraud_suspected,2,4,immediate,2025-05-01T04:38:07,4,night,0
T0008953,C03777,returning,524,9,credit_card,41.71,2025-05-30T01:30:10,processing_error,1,1,immediate,2025-05-30T01:31:10,1,night,0
T0008954,C00108,loyal,1951,150,credit_card,30.84,2025-06-20T21:58:41,expired_card,1,230,medium,2025-06-21T01:48:41,21,evening,0
T0008955,C01462,returning,243,17,debit_card,27.19,2025-01-29T09:53:56,insufficient_funds,1,46,short,2025-01-29T10:39:56,9,morning,0
T0008956,C03703,returning,523,14,upi,27.88,2025-03-10T18:19:20,card_not_activated,1,10,short,2025-03-10T18:29:20,18,evening,1
T0008957,C00172,new,28,1,paypal,15.31,2025-01-04T10:42:33,expired_card,1,2,immediate,2025-01-04T10:44:33,10,morning,0
T0008958,C02537,loyal,2251,42,paypal,12.42,2025-06-03T13:19:10,incorrect_cvv,1,3124,long,2025-06-05T17:23:10,13,afternoon,1
T0008959,C00957,returning,243,5,bank_transfer,82.1,2025-01-13T07:22:19,insufficient_funds,1,200,medium,2025-01-13T10:42:19,7,morning,0
T0008960,C00717,new,47,2,digital_wallet,47.09,2025-03-17T05:38:42,network_error,1,5,short,2025-03-17T05:43:42,5,night,1
T0008961,C02834,returning,528,4,bank_transfer,34.5,2025-06-13T17:36:51,insufficient_funds,2,11,short,2025-06-13T17:47:51,17,afternoon,1
T0008962,C02609,returning,552,8,credit_card,24.45,2025-06-11T19:49:31,insufficient_funds,1,3,immediate,2025-06-11T19:52:31,19,evening,0
T0008963,C03724,returning,125,11,debit_card,62.17,2025-02-23T17:54:48,network_error,2,2,immediate,2025-02-23T17:56:48,17,afternoon,1
T0008964,C01304,returning,494,7,credit_card,32.24,2025-03-23T15:32:15,processing_error,1,3,immediate,2025-03-23T15:35:15,15,afternoon,1
T0008965,C03645,loyal,2199,139,credit_card,36.45,2025-05-13T09:15:45,incorrect_cvv,1,55,short,2025-05-13T10:10:45,9,morning,0
T0008966,C00909,loyal,1944,69,credit_card,29.18,2025-02-03T19:58:25,network_error,1,2764,long,2025-02-05T18:02:25,19,evening,1
T0008967,C03817,loyal,1727,23,credit_card,122.61,2025-04-05T07:54:53,processing_error,1,2,immediate,2025-04-05T07:56:53,7,morning,1
T0008968,C02232,loyal,2735,21,credit_card,126.11,2025-02-14T08:27:41,processing_error,1,3601,long,2025-02-16T20:28:41,8,morning,1
T0008969,C03688,returning,493,10,debit_card,54.16,2025-03-04T12:59:03,insufficient_funds,1,4,immediate,2025-03-04T13:03:03,12,afternoon,0
T0008970,C03862,loyal,1778,168,debit_card,199.63,2025-01-29T15:23:53,expired_card,2,4496,long,2025-02-01T18:19:53,15,afternoon,0
T0008971,C03830,new,9,2,paypal,28.9,2025-03-24T16:53:51,insufficient_funds,2,30,short,2025-03-24T17:23:51,16,afternoon,0
T0008972,C02932,loyal,2408,196,credit_card,38.16,2025-02-18T10:35:33,card_not_activated,2,4,immediate,2025-02-18T10:39:33,10,morning,0
T0008973,C03760,returning,361,16,paypal,120.34,2025-04-16T07:42:21,bank_decline_generic,1,7,short,2025-04-16T07:49:21,7,morning,0
T0008974,C02291,returning,436,16,paypal,140.51,2025-06-08T13:10:06,incorrect_cvv,1,649,medium,2025-06-08T23:59:06,13,afternoon,1
T0008975,C02909,loyal,1212,134,digital_wallet,43.5,2025-01-03T08:09:40,bank_decline_generic,1,873,medium,2025-01-03T22:42:40,8,morning,1
T0008976,C02883,loyal,819,197,credit_card,195.66,2025-04-27T14:43:13,card_not_activated,2,33,short,2025-04-27T15:16:13,14,afternoon,1
T0008977,C00271,returning,359,15,bank_transfer,48.96,2025-03-09T09:31:10,processing_error,1,1,immediate,2025-03-09T09:32:10,9,morning,1
T0008978,C00993,returning,389,20,debit_card,44.56,2025-06-23T19:09:01,incorrect_cvv,2,18,short,2025-06-23T19:27:01,19,evening,0
T0008979,C01046,loyal,2458,47,credit_card,20.01,2025-03-07T14:12:58,expired_card,1,1,immediate,2025-03-07T14:13:58,14,afternoon,1
T0008980,C01194,returning,642,8,upi,23.65,2025-02-28T14:11:46,bank_decline_generic,2,8,short,2025-02-28T14:19:46,14,afternoon,0
T0008981,C03049,returning,355,9,debit_card,101.66,2025-04-04T06:38:38,incorrect_cvv,1,17,short,2025-04-04T06:55:38,6,morning,1
T0008982,C01891,loyal,2927,69,credit_card,18.62,2025-03-27T02:22:06,card_not_activated,1,5,immediate,2025-03-27T02:27:06,2,night,1
T0008983,C03887,loyal,1058,31,paypal,25.59,2025-01-07T21:49:27,fraud_suspected,1,168,medium,2025-01-08T00:37:27,21,evening,0
T0008984,C01537,returning,584,6,debit_card,53.66,2025-06-05T21:16:40,card_not_activated,1,4,immediate,2025-06-05T21:20:40,21,evening,0
T0008985,C03307,new,73,1,debit_card,58.1,2025-05-24T10:43:00,card_not_activated,1,501,medium,2025-05-24T19:04:00,10,morning,0
T0008986,C00552,returning,479,10,credit_card,20.98,2025-05-18T06:52:20,processing_error,1,3,immediate,2025-05-18T06:55:20,6,morning,1
T0008987,C02270,new,88,1,digital_wallet,60.82,2025-03-02T21:40:19,bank_decline_generic,1,17,short,2025-03-02T21:57:19,21,evening,0
T0008988,C02929,returning,344,16,credit_card,76.93,2025-05-19T07:25:08,network_error,1,53,short,2025-05-19T08:18:08,7,morning,1
T0008989,C01486,returning,715,5,credit_card,22.69,2025-01-23T11:42:30,network_error,1,3248,long,2025-01-25T17:50:30,11,morning,0
T0008990,C02069,loyal,944,129,credit_card,102.9,2025-06-02T14:58:02,insufficient_funds,1,110,medium,2025-06-02T16:48:02,14,afternoon,1
T0008991,C00436,new,20,2,paypal,65.99,2025-04-15T14:22:54,insufficient_funds,1,5,immediate,2025-04-15T14:27:54,14,afternoon,0
T0008992,C03367,returning,267,18,digital_wallet,69.3,2025-01-22T23:53:41,insufficient_funds,1,108,medium,2025-01-23T01:41:41,23,evening,0
T0008993,C02490,returning,525,14,credit_card,47.52,2025-03-27T07:43:26,network_error,1,37,short,2025-03-27T08:20:26,7,morning,1
T0008994,C01792,loyal,2207,142,paypal,60.93,2025-03-29T15:08:05,insufficient_funds,2,403,medium,2025-03-29T21:51:05,15,afternoon,0
T0008995,C01578,loyal,942,186,debit_card,68.72,2025-03-20T16:57:33,card_not_activated,1,1,immediate,2025-03-20T16:58:33,16,afternoon,0
T0008996,C01020,returning,334,19,bank_transfer,101.81,2025-01-23T05:14:07,card_not_activated,1,4,immediate,2025-01-23T05:18:07,5,night,0
T0008997,C01799,loyal,2518,182,credit_card,107.08,2025-03-07T21:54:02,incorrect_cvv,1,1,immediate,2025-03-07T21:55:02,21,evening,0
T0008998,C02723,new,45,0,bank_transfer,54.73,2025-05-16T14:24:01,insufficient_funds,1,61,medium,2025-05-16T15:25:01,14,afternoon,0
T0008999,C03100,returning,127,6,debit_card,14.48,2025-04-17T09:32:43,insufficient_funds,1,1,immediate,2025-04-17T09:33:43,9,morning,0
T0009000,C03657,new,4,0,credit_card,4.74,2025-04-14T20:58:03,insufficient_funds,1,4,immediate,2025-04-14T21:02:03,20,evening,0
T0009001,C00598,loyal,2484,66,credit_card,85.4,2025-02-02T19:34:25,incorrect_cvv,2,2,immediate,2025-02-02T19:36:25,19,evening,0
T0009002,C03590,loyal,2001,183,digital_wallet,22.42,2025-03-15T09:59:12,expired_card,1,3,immediate,2025-03-15T10:02:12,9,morning,0
T0009003,C00375,new,88,2,digital_wallet,11.17,2025-03-10T00:19:06,network_error,1,3,immediate,2025-03-10T00:22:06,0,night,1
T0009004,C00598,loyal,2484,66,credit_card,17.77,2025-03-05T20:43:18,processing_error,1,3,immediate,2025-03-05T20:46:18,20,evening,1
T0009005,C00917,new,16,2,credit_card,174.61,2025-05-08T21:58:02,insufficient_funds,1,932,medium,2025-05-09T13:30:02,21,evening,0
T0009006,C01680,returning,169,19,credit_card,55.06,2025-04-23T19:43:49,insufficient_funds,1,41,short,2025-04-23T20:24:49,19,evening,0
T0009007,C03140,returning,566,8,paypal,106.14,2025-06-26T15:48:30,insufficient_funds,1,2119,long,2025-06-28T03:07:30,15,afternoon,1
T0009008,C03429,loyal,2965,120,bank_transfer,70.79,2025-05-20T16:42:54,processing_error,2,1,immediate,2025-05-20T16:43:54,16,afternoon,0
T0009009,C00722,new,89,1,paypal,66.47,2025-04-06T18:21:37,incorrect_cvv,2,4,immediate,2025-04-06T18:25:37,18,evening,0
T0009010,C01367,loyal,2619,186,debit_card,52.68,2025-05-30T18:54:59,incorrect_cvv,1,6179,long,2025-06-04T01:53:59,18,evening,1
T0009011,C01051,loyal,1780,125,debit_card,101.25,2025-01-01T11:07:04,insufficient_funds,1,3,immediate,2025-01-01T11:10:04,11,morning,0
T0009012,C01855,new,79,1,credit_card,65.4,2025-06-03T18:00:49,network_error,1,3,immediate,2025-06-03T18:03:49,18,evening,1
T0009013,C01096,returning,465,5,credit_card,84.35,2025-02-21T20:16:03,insufficient_funds,1,22,short,2025-02-21T20:38:03,20,evening,0
T0009014,C01199,returning,164,5,credit_card,69.87,2025-05-25T08:00:12,insufficient_funds,2,5,short,2025-05-25T08:05:12,8,morning,0
T0009015,C03878,loyal,1894,83,paypal,20.46,2025-01-28T21:17:04,bank_decline_generic,1,20,short,2025-01-28T21:37:04,21,evening,0
T0009016,C01879,loyal,1940,101,debit_card,184.52,2025-02-28T14:47:56,expired_card,2,1,immediate,2025-02-28T14:48:56,14,afternoon,0
T0009017,C02950,new,80,2,credit_card,13.23,2025-01-04T00:33:08,fraud_suspected,2,5,immediate,2025-01-04T00:38:08,0,night,0
T0009018,C01822,loyal,1880,194,credit_card,117.05,2025-06-01T08:22:22,expired_card,1,2,immediate,2025-06-01T08:24:22,8,morning,0
T0009019,C02237,new,25,0,paypal,28.73,2025-02-05T22:46:28,expired_card,2,3317,long,2025-02-08T06:03:28,22,evening,0
T0009020,C01022,returning,411,20,credit_card,33.22,2025-04-23T17:33:57,insufficient_funds,2,57,short,2025-04-23T18:30:57,17,afternoon,0
T0009021,C01525,returning,422,11,credit_card,55.87,2025-01-18T15:01:59,fraud_suspected,1,3630,long,2025-01-21T03:31:59,15,afternoon,0
T0009022,C03144,returning,509,3,credit_card,9.74,2025-01-17T09:35:17,insufficient_funds,2,1640,long,2025-01-18T12:55:17,9,morning,1
T0009023,C00601,new,51,1,debit_card,31.76,2025-05-29T21:39:24,processing_error,1,18,short,2025-05-29T21:57:24,21,evening,1
T0009024,C03134,loyal,2363,161,credit_card,103.45,2025-01-28T21:49:22,insufficient_funds,1,6169,long,2025-02-02T04:38:22,21,evening,0
T0009025,C02607,returning,514,5,debit_card,234.47,2025-02-23T18:27:18,fraud_suspected,3,2,immediate,2025-02-23T18:29:18,18,evening,0
T0009026,C00020,loyal,2364,89,credit_card,28.07,2025-02-04T15:16:34,expired_card,1,14,short,2025-02-04T15:30:34,15,afternoon,0
T0009027,C01929,returning,384,19,credit_card,15.42,2025-02-21T14:36:25,bank_decline_generic,2,5,immediate,2025-02-21T14:41:25,14,afternoon,1
T0009028,C00769,loyal,1993,104,credit_card,87.89,2025-03-21T21:58:43,bank_decline_generic,3,2,immediate,2025-03-21T22:00:43,21,evening,0
T0009029,C00885,loyal,2535,103,credit_card,42.69,2025-05-02T12:26:47,processing_error,1,5,immediate,2025-05-02T12:31:47,12,afternoon,1
T0009030,C01006,returning,392,17,bank_transfer,90.32,2025-03-13T10:40:31,network_error,1,39,short,2025-03-13T11:19:31,10,morning,0
T0009031,C03468,loyal,1711,132,paypal,52.96,2025-03-31T09:15:08,processing_error,1,64,medium,2025-03-31T10:19:08,9,morning,1
T0009032,C00126,loyal,2533,177,credit_card,43.64,2025-02-08T11:05:25,bank_decline_generic,2,4,immediate,2025-02-08T11:09:25,11,morning,1
T0009033,C02027,returning,378,14,credit_card,99.3,2025-01-04T04:32:22,processing_error,1,4,immediate,2025-01-04T04:36:22,4,night,1
T0009034,C01646,new,37,2,paypal,36.35,2025-03-05T12:48:15,fraud_suspected,2,38,short,2025-03-05T13:26:15,12,afternoon,0
T0009035,C00771,returning,339,17,debit_card,52.5,2025-01-13T19:09:27,fraud_suspected,2,42,short,2025-01-13T19:51:27,19,evening,0
T0009036,C02974,returning,659,5,digital_wallet,75.52,2025-01-26T07:31:34,bank_decline_generic,3,2,immediate,2025-01-26T07:33:34,7,morning,1
T0009037,C02238,loyal,1506,87,upi,83.47,2025-03-14T08:44:47,bank_decline_generic,1,93,medium,2025-03-14T10:17:47,8,morning,0
T0009038,C03520,new,2,2,paypal,34.47,2025-03-27T20:17:23,fraud_suspected,2,22,short,2025-03-27T20:39:23,20,evening,0
T0009039,C03810,new,52,1,credit_card,43.32,2025-01-04T06:29:33,bank_decline_generic,1,27,short,2025-01-04T06:56:33,6,morning,0
